"row.id","length.mm","","sanctuary","status","group.id","stage","transect.id"
611,130,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
612,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
613,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
614,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
615,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
616,100,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","J","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1"
617,400,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","M","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
618,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
619,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
620,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
621,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
622,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
623,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
624,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
625,100,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
626,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2"
627,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
628,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
629,200,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
630,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
631,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
632,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
633,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
634,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
635,300,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","M","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3"
636,170,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.4"
637,170,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.4"
638,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.5"
639,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE.5"
640,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
641,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
642,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
643,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
644,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
645,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
646,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
647,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
648,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
649,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
650,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
651,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
652,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
653,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
654,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
655,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
656,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
657,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
658,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
659,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
660,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
661,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
662,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
663,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
664,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
665,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
666,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
667,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
668,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
669,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
670,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
671,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
672,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
673,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
674,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
675,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
676,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
677,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
678,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
679,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
680,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
681,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
682,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
683,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
684,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
685,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
686,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
687,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
688,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
689,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
690,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
691,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
692,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
693,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
694,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
695,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
696,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
697,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
698,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
699,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
700,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
701,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
702,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
703,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
704,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
705,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
706,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
707,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
708,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
709,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
710,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
711,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
712,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
713,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
714,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
715,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
716,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
717,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
718,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
719,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
720,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
721,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
722,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
723,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
724,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
725,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
726,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
727,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
728,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
729,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
730,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
731,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
732,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
733,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
734,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
735,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
736,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
737,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
738,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
739,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1"
740,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
741,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
742,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
743,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
744,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
745,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
746,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
747,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
748,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
749,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
750,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
751,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
752,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
753,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
754,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
755,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
756,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
757,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
758,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
759,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
760,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
761,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
762,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
763,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
764,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
765,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
766,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
767,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
768,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
769,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
770,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
771,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
772,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
773,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
774,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
775,150,NA,"Armstrong","No-take","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2","F","No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2"
