sanctuary,status,group.id,transect.id,metric,count,sample.no
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.1,school.count,2,847
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.2,school.count,0,848
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.3,school.count,1,849
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.4,school.count,2,850
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.5,school.count,0,851
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.1,school.count,2,852
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.2,school.count,2,853
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.3,school.count,3,854
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.4,school.count,7,855
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.5,school.count,7,856
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.1,school.count,0,857
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.2,school.count,0,858
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.3,school.count,1,859
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.4,school.count,2,860
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.5,school.count,3,861
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.1,school.count,3,862
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.2,school.count,1,863
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.3,school.count,0,864
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.4,school.count,0,865
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.5,school.count,0,866
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.1,school.count,1,867
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.2,school.count,4,868
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.3,school.count,4,869
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.4,school.count,1,870
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.EP,No-take.Parker_Pt.East_Salmon.EP.5,school.count,1,871
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.1,school.count,1,872
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.2,school.count,4,873
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.3,school.count,4,874
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.4,school.count,9,875
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.5,school.count,7,876
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.1,school.count,5,877
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.2,school.count,4,878
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.3,school.count,6,879
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.4,school.count,1,880
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.5,school.count,7,881
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,school.count,4,882
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,school.count,2,883
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,school.count,3,884
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,school.count,4,885
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,school.count,2,886
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.1,school.count,1,887
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,school.count,2,888
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,school.count,2,889
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,school.count,2,890
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,school.count,2,891
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.1,school.count,2,892
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.2,school.count,2,893
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.3,school.count,2,894
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.4,school.count,1,895
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.5,school.count,1,896
