sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,transect.id,school.id,row.id
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,756
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,757
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,758
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,759
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,760
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,761
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,762
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,763
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,764
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,765
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,766
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,767
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,768
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,769
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,770
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,771
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,772
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,773
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,774
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,775
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,776
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,777
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,778
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,779
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,780
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,781
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,782
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,783
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,784
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,785
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,786
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,787
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,788
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,7,150,F,50,NA,1,AAE.7,Little_Armstrong_Bay.7.AAE.50,789
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,8,250,F,1,NA,1,AAE.8,Little_Armstrong_Bay.8.AAE.1,790
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,791
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,792
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,793
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,794
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,795
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,6,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.6,796
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,3,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.3,797
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,100,F,3,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.3,798
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,9,350,M,3,NA,1,AAE.9,Little_Armstrong_Bay.9.AAE.3,799
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,10,NA,NA,NA,NA,0,AAE.10,Little_Armstrong_Bay.10.AAE.NA,800
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,1,NA,NA,NA,NA,0,THJ.1,Little_Armstrong_Bay.1.THJ.NA,801
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,2,300,M,1,NA,1,THJ.2,Little_Armstrong_Bay.2.THJ.1,802
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,3,300,M,1,NA,1,THJ.3,Little_Armstrong_Bay.3.THJ.1,803
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,4,250,F,1,NA,1,THJ.4,Little_Armstrong_Bay.4.THJ.1,804
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,4,180,F,1,NA,1,THJ.4,Little_Armstrong_Bay.4.THJ.1,805
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,100,F,4,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.4,806
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,150,F,4,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.4,807
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,160,F,4,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.4,808
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,200,F,4,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.4,809
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,300,M,1,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.1,810
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,5,180,F,1,NA,1,THJ.5,Little_Armstrong_Bay.5.THJ.1,811
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,350,M,4,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.4,812
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,180,F,4,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.4,813
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,120,F,4,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.4,814
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,110,F,4,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.4,815
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,280,F,3,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.3,816
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,300,F,3,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.3,817
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,6,180,F,3,NA,1,THJ.6,Little_Armstrong_Bay.6.THJ.3,818
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,7,110,F,3,NA,1,THJ.7,Little_Armstrong_Bay.7.THJ.3,819
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,7,120,F,3,NA,1,THJ.7,Little_Armstrong_Bay.7.THJ.3,820
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,7,75,J,3,NA,1,THJ.7,Little_Armstrong_Bay.7.THJ.3,821
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,7,100,F,1,NA,1,THJ.7,Little_Armstrong_Bay.7.THJ.1,822
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,80,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,823
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,80,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,824
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,80,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,825
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,90,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,826
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,90,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,827
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,90,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,828
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,100,F,7,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.7,829
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,70,J,1,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.1,830
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,8,120,F,1,NA,1,THJ.8,Little_Armstrong_Bay.8.THJ.1,831
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,9,280,F,1,NA,1,THJ.9,Little_Armstrong_Bay.9.THJ.1,832
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,9,190,F,3,NA,1,THJ.9,Little_Armstrong_Bay.9.THJ.3,833
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,9,150,F,3,NA,1,THJ.9,Little_Armstrong_Bay.9.THJ.3,834
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,9,130,F,3,NA,1,THJ.9,Little_Armstrong_Bay.9.THJ.3,835
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,220,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,836
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,150,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,837
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,160,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,838
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,180,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,839
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,150,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,840
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,110,F,3,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.3,841
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,180,F,4,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.4,842
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,150,F,4,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.4,843
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,160,F,4,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.4,844
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:30,2,THJ,10,110,F,4,NA,1,THJ.10,Little_Armstrong_Bay.10.THJ.4,845
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,1,NA,NA,NA,NA,0,AAE.1,Parakeet_Bay.1.AAE.NA,846
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,847
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,848
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,849
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,850
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,851
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,852
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,100,F,1,NA,1,AAE.2,Parakeet_Bay.2.AAE.1,853
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,160,F,2,NA,1,AAE.2,Parakeet_Bay.2.AAE.2,854
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,160,F,2,NA,1,AAE.2,Parakeet_Bay.2.AAE.2,855
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,160,F,2,NA,1,AAE.2,Parakeet_Bay.2.AAE.2,856
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,857
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,858
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,859
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,860
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,861
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,862
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,863
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,864
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,865
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,866
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,867
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,2,150,F,3,NA,1,AAE.2,Parakeet_Bay.2.AAE.3,868
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,3,NA,NA,NA,NA,0,AAE.3,Parakeet_Bay.3.AAE.NA,869
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,160,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,870
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,160,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,871
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,160,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,872
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,160,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,873
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,160,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,874
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,100,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,875
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,4,100,F,4,NA,1,AAE.4,Parakeet_Bay.4.AAE.4,876
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,5,200,F,5,NA,1,AAE.5,Parakeet_Bay.5.AAE.5,877
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,AAE,5,250,F,6,NA,1,AAE.5,Parakeet_Bay.5.AAE.6,878
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,1,150,F,1,NA,1,AAE.1,Longreach_Bay.1.AAE.1,879
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,1,200,F,2,NA,1,AAE.1,Longreach_Bay.1.AAE.2,880
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,1,180,F,3,NA,1,AAE.1,Longreach_Bay.1.AAE.3,881
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,2,NA,NA,NA,NA,0,AAE.2,Longreach_Bay.2.AAE.NA,882
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,3,100,F,4,NA,1,AAE.3,Longreach_Bay.3.AAE.4,883
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,3,100,F,4,NA,1,AAE.3,Longreach_Bay.3.AAE.4,884
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,3,180,F,4,NA,1,AAE.3,Longreach_Bay.3.AAE.4,885
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,120,F,5,NA,1,AAE.4,Longreach_Bay.4.AAE.5,886
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,130,F,6,NA,1,AAE.4,Longreach_Bay.4.AAE.6,887
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,100,F,7,NA,1,AAE.4,Longreach_Bay.4.AAE.7,888
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,60,F,8,NA,1,AAE.4,Longreach_Bay.4.AAE.8,889
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,90,F,9,NA,1,AAE.4,Longreach_Bay.4.AAE.9,890
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,250,F,10,NA,1,AAE.4,Longreach_Bay.4.AAE.10,891
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,4,170,F,10,NA,1,AAE.4,Longreach_Bay.4.AAE.10,892
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,AAE,5,NA,NA,NA,NA,0,AAE.5,Longreach_Bay.5.AAE.NA,893
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,1,140,F,1,NA,1,HA.1,Parakeet_Bay.1.HA.1,894
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,1,120,F,2,NA,1,HA.1,Parakeet_Bay.1.HA.2,895
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,1,80,F,3,NA,1,HA.1,Parakeet_Bay.1.HA.3,896
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,2,90,F,4,NA,1,HA.2,Parakeet_Bay.2.HA.4,897
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,50,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,898
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,90,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,899
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,90,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,900
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,90,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,901
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,100,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,902
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,100,F,5,NA,1,HA.3,Parakeet_Bay.3.HA.5,903
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,90,F,6,NA,1,HA.3,Parakeet_Bay.3.HA.6,904
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,3,90,F,6,NA,1,HA.3,Parakeet_Bay.3.HA.6,905
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,4,80,F,7,NA,1,HA.4,Parakeet_Bay.4.HA.7,906
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,HA,5,NA,NA,NA,NA,0,HA.5,Parakeet_Bay.5.HA.NA,907
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,1,200,F,1,NA,1,HA.1,Longreach_Bay.1.HA.1,908
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,1,200,F,1,NA,1,HA.1,Longreach_Bay.1.HA.1,909
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,2,NA,NA,NA,NA,0,HA.2,Longreach_Bay.2.HA.NA,910
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,3,250,F,2,NA,1,HA.3,Longreach_Bay.3.HA.2,911
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,3,300,M,2,NA,1,HA.3,Longreach_Bay.3.HA.2,912
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,3,100,F,2,NA,1,HA.3,Longreach_Bay.3.HA.2,913
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,3,100,F,2,NA,1,HA.3,Longreach_Bay.3.HA.2,914
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,4,NA,NA,NA,NA,0,HA.4,Longreach_Bay.4.HA.NA,915
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,200,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,916
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,200,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,917
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,150,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,918
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,150,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,919
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,150,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,920
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,150,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,921
Armstrong,Longreach_Bay,Fished,1/21/2019,1614,2,HA,5,150,F,3,NA,1,HA.5,Longreach_Bay.5.HA.3,922
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,1,100,F,1,NA,1,JH.1,Parakeet_Bay.1.JH.1,923
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,2,140,F,2,NA,1,JH.2,Parakeet_Bay.2.JH.2,924
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,3,140,F,3,NA,1,JH.3,Parakeet_Bay.3.JH.3,925
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,3,110,F,3,NA,1,JH.3,Parakeet_Bay.3.JH.3,926
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,3,150,F,3,NA,1,JH.3,Parakeet_Bay.3.JH.3,927
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,4,130,F,4,NA,1,JH.4,Parakeet_Bay.4.JH.4,928
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,100,F,5,NA,1,JH.5,Parakeet_Bay.5.JH.5,929
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,110,F,5,NA,1,JH.5,Parakeet_Bay.5.JH.5,930
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,130,F,6,NA,1,JH.5,Parakeet_Bay.5.JH.6,931
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,100,F,7,NA,1,JH.5,Parakeet_Bay.5.JH.7,932
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,100,F,7,NA,1,JH.5,Parakeet_Bay.5.JH.7,933
Armstrong,Parakeet_Bay,Fished,1/21/2019,1515,2,JH,5,140,F,8,NA,1,JH.5,Parakeet_Bay.5.JH.8,934
